Class ID,Course Code,Status,Capacity,Count,Course Title,Section,Faculty,Type,Day,Start Time,End Time,Room,Department
00951,,Open,40,37,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [Q],Q,-,Theory,Tuesday,11:20 AM,12:50 PM,DS0807,FACULTY OF ARTS AND SOCIAL SCIENCES
00952,,Open,40,37,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [R],R,-,Theory,Monday,11:20 AM,12:50 PM,DS0807,FACULTY OF ARTS AND SOCIAL SCIENCES
00952,,Open,40,37,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [R],R,-,Theory,Wednesday,11:20 AM,12:50 PM,DS0807,FACULTY OF ARTS AND SOCIAL SCIENCES
00953,,Open,40,38,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [S],S,-,Theory,Sunday,1:00 PM,2:30 PM,DS0807,FACULTY OF ARTS AND SOCIAL SCIENCES
00953,,Open,40,38,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [S],S,-,Theory,Tuesday,1:00 PM,2:30 PM,DS0807,FACULTY OF ARTS AND SOCIAL SCIENCES
00954,,Open,40,40,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [T],T,-,Theory,Monday,1:00 PM,2:30 PM,DS0807,FACULTY OF ARTS AND SOCIAL SCIENCES
00954,,Open,40,40,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [T],T,-,Theory,Wednesday,1:00 PM,2:30 PM,DS0807,FACULTY OF ARTS AND SOCIAL SCIENCES
00955,,Cancel,40,0,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [U],U,-,Theory,Sunday,2:40 PM,4:10 PM,DS0807,FACULTY OF ARTS AND SOCIAL SCIENCES
00955,,Cancel,40,0,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [U],U,-,Theory,Tuesday,2:40 PM,4:10 PM,DS0807,FACULTY OF ARTS AND SOCIAL SCIENCES
00956,,Cancel,40,0,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [V],V,-,Theory,Monday,2:40 PM,4:10 PM,DS0807,FACULTY OF ARTS AND SOCIAL SCIENCES
00956,,Cancel,40,0,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [V],V,-,Theory,Wednesday,2:40 PM,4:10 PM,DS0807,FACULTY OF ARTS AND SOCIAL SCIENCES
00957,,Cancel,40,0,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [W],W,-,Theory,Sunday,8:00 AM,9:30 AM,DS0808,FACULTY OF ARTS AND SOCIAL SCIENCES
00957,,Cancel,40,0,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [W],W,-,Theory,Tuesday,8:00 AM,9:30 AM,DS0808,FACULTY OF ARTS AND SOCIAL SCIENCES
00958,,Cancel,40,0,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [X],X,-,Theory,Monday,8:00 AM,9:30 AM,DS0808,FACULTY OF ARTS AND SOCIAL SCIENCES
00958,,Cancel,40,0,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [X],X,-,Theory,Wednesday,8:00 AM,9:30 AM,DS0808,FACULTY OF ARTS AND SOCIAL SCIENCES
00959,,Cancel,40,1,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [Y],Y,-,Theory,Sunday,9:40 AM,11:10 AM,DS0808,FACULTY OF ARTS AND SOCIAL SCIENCES
00959,,Cancel,40,1,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [Y],Y,-,Theory,Tuesday,9:40 AM,11:10 AM,DS0808,FACULTY OF ARTS AND SOCIAL SCIENCES
00960,,Open,40,38,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [Z],Z,-,Theory,Monday,11:20 AM,12:50 PM,DN0809,FACULTY OF ARTS AND SOCIAL SCIENCES
00960,,Open,40,38,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [Z],Z,-,Theory,Wednesday,11:20 AM,12:50 PM,DN0809,FACULTY OF ARTS AND SOCIAL SCIENCES
00961,,Open,40,37,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [AA],AA,-,Theory,Sunday,1:00 PM,2:30 PM,DN0809,FACULTY OF ARTS AND SOCIAL SCIENCES
00961,,Open,40,37,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [AA],AA,-,Theory,Tuesday,1:00 PM,2:30 PM,DN0809,FACULTY OF ARTS AND SOCIAL SCIENCES
00962,,Open,40,37,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [BB],BB,-,Theory,Monday,1:00 PM,2:30 PM,DN0809,FACULTY OF ARTS AND SOCIAL SCIENCES
00962,,Open,40,37,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [BB],BB,-,Theory,Wednesday,1:00 PM,2:30 PM,DN0809,FACULTY OF ARTS AND SOCIAL SCIENCES
00963,,Cancel,40,2,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [CC],CC,-,Theory,Sunday,2:40 PM,4:10 PM,DN0809,FACULTY OF ARTS AND SOCIAL SCIENCES
00963,,Cancel,40,2,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [CC],CC,-,Theory,Tuesday,2:40 PM,4:10 PM,DN0809,FACULTY OF ARTS AND SOCIAL SCIENCES
00964,,Cancel,40,0,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [DD],DD,-,Theory,Monday,2:40 PM,4:10 PM,DN0809,FACULTY OF ARTS AND SOCIAL SCIENCES
00964,,Cancel,40,0,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [DD],DD,-,Theory,Wednesday,2:40 PM,4:10 PM,DN0809,FACULTY OF ARTS AND SOCIAL SCIENCES
00965,,Open,40,37,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [EE],EE,-,Theory,Sunday,9:40 AM,11:10 AM,DN0711,FACULTY OF ARTS AND SOCIAL SCIENCES
00965,,Open,40,37,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [EE],EE,-,Theory,Tuesday,9:40 AM,11:10 AM,DN0711,FACULTY OF ARTS AND SOCIAL SCIENCES
00966,,Cancel,40,0,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [FF],FF,-,Theory,Monday,9:40 AM,11:10 AM,DN0711,FACULTY OF ARTS AND SOCIAL SCIENCES
00966,,Cancel,40,0,ENGLISH WRITING SKILLS & COMMUNICATIONS [FST/FE] [FF],FF,-,Theory,Wednesday,9:40 AM,11:10 AM,DN0711,FACULTY OF ARTS AND SOCIAL SCIENCES
00967,,Open,40,37,ENGLISH WRITING [FBA/FASS] [A],A,-,Theory,Sunday,11:20 AM,12:50 PM,DS0808,FACULTY OF ARTS AND SOCIAL SCIENCES
00967,,Open,40,37,ENGLISH WRITING [FBA/FASS] [A],A,-,Theory,Tuesday,11:20 AM,12:50 PM,DS0808,FACULTY OF ARTS AND SOCIAL SCIENCES
00968,,Open,40,40,ENGLISH WRITING [FBA/FASS] [B],B,-,Theory,Monday,9:40 AM,11:10 AM,DS0808,FACULTY OF ARTS AND SOCIAL SCIENCES
00968,,Open,40,40,ENGLISH WRITING [FBA/FASS] [B],B,-,Theory,Wednesday,9:40 AM,11:10 AM,DS0808,FACULTY OF ARTS AND SOCIAL SCIENCES
00969,,Open,40,34,ENGLISH WRITING [FBA/FASS] [C],C,-,Theory,Sunday,9:40 AM,11:10 AM,DS0805,FACULTY OF ARTS AND SOCIAL SCIENCES
00969,,Open,40,34,ENGLISH WRITING [FBA/FASS] [C],C,-,Theory,Tuesday,9:40 AM,11:10 AM,DS0805,FACULTY OF ARTS AND SOCIAL SCIENCES
00970,,Cancel,40,3,ENGLISH WRITING [FBA/FASS] [D],D,-,Theory,Monday,9:40 AM,11:10 AM,DS0805,FACULTY OF ARTS AND SOCIAL SCIENCES
00970,,Cancel,40,3,ENGLISH WRITING [FBA/FASS] [D],D,-,Theory,Wednesday,9:40 AM,11:10 AM,DS0805,FACULTY OF ARTS AND SOCIAL SCIENCES
00971,,Open,40,35,ENGLISH WRITING [FBA/FASS] [E],E,-,Theory,Sunday,11:20 AM,12:50 PM,DS0805,FACULTY OF ARTS AND SOCIAL SCIENCES
00971,,Open,40,35,ENGLISH WRITING [FBA/FASS] [E],E,-,Theory,Tuesday,11:20 AM,12:50 PM,DS0805,FACULTY OF ARTS AND SOCIAL SCIENCES
00972,,Cancel,40,0,ENGLISH WRITING [FBA/FASS] [F],F,-,Theory,Monday,11:20 AM,12:50 PM,DS0805,FACULTY OF ARTS AND SOCIAL SCIENCES
00972,,Cancel,40,0,ENGLISH WRITING [FBA/FASS] [F],F,-,Theory,Wednesday,11:20 AM,12:50 PM,DS0805,FACULTY OF ARTS AND SOCIAL SCIENCES
00973,,Open,40,37,ENGLISH WRITING [FBA/FASS] [G],G,-,Theory,Sunday,1:00 PM,2:30 PM,DS0805,FACULTY OF ARTS AND SOCIAL SCIENCES
00973,,Open,40,37,ENGLISH WRITING [FBA/FASS] [G],G,-,Theory,Tuesday,1:00 PM,2:30 PM,DS0805,FACULTY OF ARTS AND SOCIAL SCIENCES
00974,,Open,40,40,ENGLISH WRITING [FBA/FASS] [H],H,-,Theory,Monday,1:00 PM,2:30 PM,DS0805,FACULTY OF ARTS AND SOCIAL SCIENCES
00974,,Open,40,40,ENGLISH WRITING [FBA/FASS] [H],H,-,Theory,Wednesday,1:00 PM,2:30 PM,DS0805,FACULTY OF ARTS AND SOCIAL SCIENCES
00975,,Open,40,32,ENGLISH WRITING [FBA/FASS] [I],I,-,Theory,Sunday,2:40 PM,4:10 PM,DS0808,FACULTY OF ARTS AND SOCIAL SCIENCES
00975,,Open,40,32,ENGLISH WRITING [FBA/FASS] [I],I,-,Theory,Tuesday,2:40 PM,4:10 PM,DS0808,FACULTY OF ARTS AND SOCIAL SCIENCES
00976,,Open,40,27,ENGLISH WRITING [FBA/FASS] [J],J,-,Theory,Monday,2:40 PM,4:10 PM,DS0808,FACULTY OF ARTS AND SOCIAL SCIENCES
00976,,Open,40,27,ENGLISH WRITING [FBA/FASS] [J],J,-,Theory,Wednesday,2:40 PM,4:10 PM,DS0808,FACULTY OF ARTS AND SOCIAL SCIENCES
00977,,Cancel,40,2,ENGLISH WRITING [FBA/FASS] [K],K,-,Theory,Sunday,8:00 AM,9:30 AM,6113,FACULTY OF ARTS AND SOCIAL SCIENCES
00977,,Cancel,40,2,ENGLISH WRITING [FBA/FASS] [K],K,-,Theory,Tuesday,8:00 AM,9:30 AM,6113,FACULTY OF ARTS AND SOCIAL SCIENCES
00978,,Cancel,40,2,ENGLISH WRITING [FBA/FASS] [L],L,-,Theory,Monday,8:00 AM,9:30 AM,6113,FACULTY OF ARTS AND SOCIAL SCIENCES
00978,,Cancel,40,2,ENGLISH WRITING [FBA/FASS] [L],L,-,Theory,Wednesday,8:00 AM,9:30 AM,6113,FACULTY OF ARTS AND SOCIAL SCIENCES
00979,,Cancel,40,0,ENGLISH WRITING [FBA/FASS] [M],M,-,Theory,Sunday,9:40 AM,11:10 AM,6113,FACULTY OF ARTS AND SOCIAL SCIENCES
00979,,Cancel,40,0,ENGLISH WRITING [FBA/FASS] [M],M,-,Theory,Tuesday,9:40 AM,11:10 AM,6113,FACULTY OF ARTS AND SOCIAL SCIENCES
00980,,Cancel,40,1,ENGLISH WRITING [FBA/FASS] [N],N,-,Theory,Monday,9:40 AM,11:10 AM,6113,FACULTY OF ARTS AND SOCIAL SCIENCES
00980,,Cancel,40,1,ENGLISH WRITING [FBA/FASS] [N],N,-,Theory,Wednesday,9:40 AM,11:10 AM,6113,FACULTY OF ARTS AND SOCIAL SCIENCES
00981,,Cancel,40,1,ENGLISH WRITING [FBA/FASS] [O],O,-,Theory,Sunday,11:20 AM,12:50 PM,DN0809,FACULTY OF ARTS AND SOCIAL SCIENCES
00981,,Cancel,40,1,ENGLISH WRITING [FBA/FASS] [O],O,-,Theory,Tuesday,11:20 AM,12:50 PM,DN0809,FACULTY OF ARTS AND SOCIAL SCIENCES
00982,,Cancel,40,0,ENGLISH WRITING [FBA/FASS] [P],P,-,Theory,Monday,9:40 AM,11:10 AM,DN0809,FACULTY OF ARTS AND SOCIAL SCIENCES
00982,,Cancel,40,0,ENGLISH WRITING [FBA/FASS] [P],P,-,Theory,Wednesday,9:40 AM,11:10 AM,DN0809,FACULTY OF ARTS AND SOCIAL SCIENCES
00983,,Cancel,40,1,COMMUNICATIONS FOR ARCHITECTS [A],A,-,Theory,Monday,2:40 PM,4:10 PM,2109,FACULTY OF ARTS AND SOCIAL SCIENCES
00983,,Cancel,40,1,COMMUNICATIONS FOR ARCHITECTS [A],A,-,Theory,Wednesday,2:40 PM,4:10 PM,2109,FACULTY OF ARTS AND SOCIAL SCIENCES
00984,,Open,40,40,MACRO ECONOMICS [A],A,-,Theory,Sunday,11:20 AM,12:50 PM,9503,FACULTY OF ARTS AND SOCIAL SCIENCES
00984,,Open,40,40,MACRO ECONOMICS [A],A,-,Theory,Tuesday,11:20 AM,12:50 PM,9503,FACULTY OF ARTS AND SOCIAL SCIENCES
00985,,Open,40,39,MACRO ECONOMICS [B],B,-,Theory,Monday,11:20 AM,12:50 PM,9503,FACULTY OF ARTS AND SOCIAL SCIENCES
00985,,Open,40,39,MACRO ECONOMICS [B],B,-,Theory,Wednesday,11:20 AM,12:50 PM,9503,FACULTY OF ARTS AND SOCIAL SCIENCES
00986,,Open,41,41,MACRO ECONOMICS [C],C,-,Theory,Sunday,1:00 PM,2:30 PM,9503,FACULTY OF ARTS AND SOCIAL SCIENCES
00986,,Open,41,41,MACRO ECONOMICS [C],C,-,Theory,Tuesday,1:00 PM,2:30 PM,9503,FACULTY OF ARTS AND SOCIAL SCIENCES
00987,,Open,42,42,MACRO ECONOMICS [D],D,-,Theory,Monday,1:00 PM,2:30 PM,9503,FACULTY OF ARTS AND SOCIAL SCIENCES
00987,,Open,42,42,MACRO ECONOMICS [D],D,-,Theory,Wednesday,1:00 PM,2:30 PM,9503,FACULTY OF ARTS AND SOCIAL SCIENCES
00988,,Open,40,37,MACRO ECONOMICS [E],E,-,Theory,Sunday,2:40 PM,4:10 PM,9503,FACULTY OF ARTS AND SOCIAL SCIENCES
00988,,Open,40,37,MACRO ECONOMICS [E],E,-,Theory,Tuesday,2:40 PM,4:10 PM,9503,FACULTY OF ARTS AND SOCIAL SCIENCES
00989,,Open,40,38,MACRO ECONOMICS [F],F,-,Theory,Monday,2:40 PM,4:10 PM,9503,FACULTY OF ARTS AND SOCIAL SCIENCES
00989,,Open,40,38,MACRO ECONOMICS [F],F,-,Theory,Wednesday,2:40 PM,4:10 PM,9503,FACULTY OF ARTS AND SOCIAL SCIENCES
00990,,Open,40,40,MICRO ECONOMICS [A],A,-,Theory,Sunday,9:40 AM,11:10 AM,6207,FACULTY OF ARTS AND SOCIAL SCIENCES
00990,,Open,40,40,MICRO ECONOMICS [A],A,-,Theory,Tuesday,9:40 AM,11:10 AM,6207,FACULTY OF ARTS AND SOCIAL SCIENCES
00991,,Open,40,40,MICRO ECONOMICS [B],B,-,Theory,Monday,9:40 AM,11:10 AM,6207,FACULTY OF ARTS AND SOCIAL SCIENCES
00991,,Open,40,40,MICRO ECONOMICS [B],B,-,Theory,Wednesday,9:40 AM,11:10 AM,6207,FACULTY OF ARTS AND SOCIAL SCIENCES
00992,,Open,41,41,MICRO ECONOMICS [C],C,-,Theory,Sunday,11:20 AM,12:50 PM,6207,FACULTY OF ARTS AND SOCIAL SCIENCES
00992,,Open,41,41,MICRO ECONOMICS [C],C,-,Theory,Tuesday,11:20 AM,12:50 PM,6207,FACULTY OF ARTS AND SOCIAL SCIENCES
00993,,Open,40,40,MICRO ECONOMICS [D],D,-,Theory,Monday,11:20 AM,12:50 PM,6207,FACULTY OF ARTS AND SOCIAL SCIENCES
00993,,Open,40,40,MICRO ECONOMICS [D],D,-,Theory,Wednesday,11:20 AM,12:50 PM,6207,FACULTY OF ARTS AND SOCIAL SCIENCES
00994,,Open,42,42,MICRO ECONOMICS [E],E,-,Theory,Sunday,1:00 PM,2:30 PM,6207,FACULTY OF ARTS AND SOCIAL SCIENCES
00994,,Open,42,42,MICRO ECONOMICS [E],E,-,Theory,Tuesday,1:00 PM,2:30 PM,6207,FACULTY OF ARTS AND SOCIAL SCIENCES
00995,,Open,40,40,MICRO ECONOMICS [F],F,-,Theory,Monday,1:00 PM,2:30 PM,6207,FACULTY OF ARTS AND SOCIAL SCIENCES
00995,,Open,40,40,MICRO ECONOMICS [F],F,-,Theory,Wednesday,1:00 PM,2:30 PM,6207,FACULTY OF ARTS AND SOCIAL SCIENCES
00996,,Open,40,23,FUNDAMENTALS OF ECONOMICS [A],A,-,Theory,Monday,8:00 AM,9:30 AM,6205,FACULTY OF ARTS AND SOCIAL SCIENCES
00996,,Open,40,23,FUNDAMENTALS OF ECONOMICS [A],A,-,Theory,Wednesday,8:00 AM,9:30 AM,6205,FACULTY OF ARTS AND SOCIAL SCIENCES
00997,,Open,40,22,FUNDAMENTALS OF ECONOMICS [B],B,-,Theory,Monday,9:40 AM,11:10 AM,6205,FACULTY OF ARTS AND SOCIAL SCIENCES
00997,,Open,40,22,FUNDAMENTALS OF ECONOMICS [B],B,-,Theory,Wednesday,9:40 AM,11:10 AM,6205,FACULTY OF ARTS AND SOCIAL SCIENCES
00998,,Open,40,26,FUNDAMENTALS OF ECONOMICS [C],C,-,Theory,Sunday,11:20 AM,12:50 PM,6113,FACULTY OF ARTS AND SOCIAL SCIENCES
00998,,Open,40,26,FUNDAMENTALS OF ECONOMICS [C],C,-,Theory,Tuesday,11:20 AM,12:50 PM,6113,FACULTY OF ARTS AND SOCIAL SCIENCES
00999,,Cancel,40,1,PRINCIPLES OF ECONOMICS (ARCHI) [A],A,-,Theory,Wednesday,12:40 PM,2:40 PM,9307,FACULTY OF BUSINESS ADMINISTRATION
01000,,Open,40,40,BILINGUALISM [A],A,-,Theory,Monday,9:40 AM,11:10 AM,6212,FACULTY OF ARTS AND SOCIAL SCIENCES
01000,,Open,40,40,BILINGUALISM [A],A,-,Theory,Wednesday,9:40 AM,11:10 AM,6212,FACULTY OF ARTS AND SOCIAL SCIENCES
01001,,Open,40,39,MODERN FICTION AND NON-FICTION [A],A,-,Theory,Sunday,1:00 PM,2:30 PM,6212,FACULTY OF ARTS AND SOCIAL SCIENCES
01001,,Open,40,39,MODERN FICTION AND NON-FICTION [A],A,-,Theory,Tuesday,1:00 PM,2:30 PM,6212,FACULTY OF ARTS AND SOCIAL SCIENCES
01002,,Open,40,25,19TH CENTURY NOVEL [A],A,-,Theory,Monday,8:00 AM,9:30 AM,9507,FACULTY OF ARTS AND SOCIAL SCIENCES
01002,,Open,40,25,19TH CENTURY NOVEL [A],A,-,Theory,Wednesday,8:00 AM,9:30 AM,9507,FACULTY OF ARTS AND SOCIAL SCIENCES
01003,,Open,40,31,CLASSROOM MANAGEMENT TECHNIQUES IN ELT [A],A,-,Theory,Sunday,9:40 AM,11:10 AM,6209,FACULTY OF ARTS AND SOCIAL SCIENCES
01003,,Open,40,31,CLASSROOM MANAGEMENT TECHNIQUES IN ELT [A],A,-,Theory,Tuesday,9:40 AM,11:10 AM,6209,FACULTY OF ARTS AND SOCIAL SCIENCES
01004,,Open,40,37,CLASSROOM MANAGEMENT TECHNIQUES IN ELT [B],B,-,Theory,Monday,9:40 AM,11:10 AM,9507,FACULTY OF ARTS AND SOCIAL SCIENCES
01004,,Open,40,37,CLASSROOM MANAGEMENT TECHNIQUES IN ELT [B],B,-,Theory,Wednesday,9:40 AM,11:10 AM,9507,FACULTY OF ARTS AND SOCIAL SCIENCES
01005,,Open,40,33,APPRECIATION OF POETRY [A],A,-,Theory,Sunday,11:20 AM,12:50 PM,6209,FACULTY OF ARTS AND SOCIAL SCIENCES
01005,,Open,40,33,APPRECIATION OF POETRY [A],A,-,Theory,Tuesday,11:20 AM,12:50 PM,6209,FACULTY OF ARTS AND SOCIAL SCIENCES
01006,,Open,40,37,APPRECIATION OF POETRY [B],B,-,Theory,Sunday,1:00 PM,2:30 PM,9507,FACULTY OF ARTS AND SOCIAL SCIENCES
01006,,Open,40,37,APPRECIATION OF POETRY [B],B,-,Theory,Tuesday,1:00 PM,2:30 PM,9507,FACULTY OF ARTS AND SOCIAL SCIENCES
01007,,Open,40,37,APPRECIATION OF PROSE [A],A,-,Theory,Sunday,1:00 PM,2:30 PM,6209,FACULTY OF ARTS AND SOCIAL SCIENCES
01007,,Open,40,37,APPRECIATION OF PROSE [A],A,-,Theory,Tuesday,1:00 PM,2:30 PM,6209,FACULTY OF ARTS AND SOCIAL SCIENCES
01008,,Open,40,38,APPRECIATION OF PROSE [B],B,-,Theory,Monday,11:20 AM,12:50 PM,6209,FACULTY OF ARTS AND SOCIAL SCIENCES
01008,,Open,40,38,APPRECIATION OF PROSE [B],B,-,Theory,Wednesday,11:20 AM,12:50 PM,6209,FACULTY OF ARTS AND SOCIAL SCIENCES
01009,,Open,40,31,MORPHOLOGY [A],A,-,Theory,Sunday,8:00 AM,9:30 AM,6211,FACULTY OF ARTS AND SOCIAL SCIENCES
01009,,Open,40,31,MORPHOLOGY [A],A,-,Theory,Tuesday,8:00 AM,9:30 AM,6211,FACULTY OF ARTS AND SOCIAL SCIENCES
01010,,Open,40,40,MORPHOLOGY [B],B,-,Theory,Monday,2:40 PM,4:10 PM,6210,FACULTY OF ARTS AND SOCIAL SCIENCES
01010,,Open,40,40,MORPHOLOGY [B],B,-,Theory,Wednesday,2:40 PM,4:10 PM,6210,FACULTY OF ARTS AND SOCIAL SCIENCES
01011,,Open,40,37,SOCIAL SCIENCE RESEARCH METHODOLOGY [A],A,-,Theory,Sunday,9:40 AM,11:10 AM,6212,FACULTY OF ARTS AND SOCIAL SCIENCES
01011,,Open,40,37,SOCIAL SCIENCE RESEARCH METHODOLOGY [A],A,-,Theory,Tuesday,9:40 AM,11:10 AM,6212,FACULTY OF ARTS AND SOCIAL SCIENCES
01012,,Open,40,37,SOCIAL SCIENCE RESEARCH METHODOLOGY [B],B,-,Theory,Monday,2:40 PM,4:10 PM,6205,FACULTY OF ARTS AND SOCIAL SCIENCES
01012,,Open,40,37,SOCIAL SCIENCE RESEARCH METHODOLOGY [B],B,-,Theory,Wednesday,2:40 PM,4:10 PM,6205,FACULTY OF ARTS AND SOCIAL SCIENCES
01013,,Open,40,39,WRITING FOR ARTS AND SOCIAL SCIENCES [A],A,-,Theory,Sunday,9:40 AM,11:10 AM,9503,FACULTY OF ARTS AND SOCIAL SCIENCES
01013,,Open,40,39,WRITING FOR ARTS AND SOCIAL SCIENCES [A],A,-,Theory,Tuesday,9:40 AM,11:10 AM,9503,FACULTY OF ARTS AND SOCIAL SCIENCES
01014,,Cancel,40,2,WRITING FOR ARTS AND SOCIAL SCIENCES [B],B,-,Theory,Monday,8:00 AM,9:30 AM,6212,FACULTY OF ARTS AND SOCIAL SCIENCES
01014,,Cancel,40,2,WRITING FOR ARTS AND SOCIAL SCIENCES [B],B,-,Theory,Wednesday,8:00 AM,9:30 AM,6212,FACULTY OF ARTS AND SOCIAL SCIENCES
01015,,Open,40,21,TEACHING GRAMMAR AND VOCABULARY [A],A,-,Theory,Sunday,2:40 PM,4:10 PM,6211,FACULTY OF ARTS AND SOCIAL SCIENCES
01015,,Open,40,21,TEACHING GRAMMAR AND VOCABULARY [A],A,-,Theory,Tuesday,2:40 PM,4:10 PM,6211,FACULTY OF ARTS AND SOCIAL SCIENCES
01016,,Open,40,39,TEACHING GRAMMAR AND VOCABULARY [B],B,-,Theory,Monday,1:00 PM,2:30 PM,6211,FACULTY OF ARTS AND SOCIAL SCIENCES
01016,,Open,40,39,TEACHING GRAMMAR AND VOCABULARY [B],B,-,Theory,Wednesday,1:00 PM,2:30 PM,6211,FACULTY OF ARTS AND SOCIAL SCIENCES
01017,,Open,40,34,CLASSICAL LITERATURE  [A],A,-,Theory,Monday,1:00 PM,2:30 PM,6209,FACULTY OF ARTS AND SOCIAL SCIENCES
01017,,Open,40,34,CLASSICAL LITERATURE  [A],A,-,Theory,Wednesday,1:00 PM,2:30 PM,6209,FACULTY OF ARTS AND SOCIAL SCIENCES
01018,,Open,40,36,INTRODUCTION TO LINGUISTICS [A],A,-,Theory,Sunday,9:40 AM,11:10 AM,6211,FACULTY OF ARTS AND SOCIAL SCIENCES
01018,,Open,40,36,INTRODUCTION TO LINGUISTICS [A],A,-,Theory,Tuesday,9:40 AM,11:10 AM,6211,FACULTY OF ARTS AND SOCIAL SCIENCES
01019,,Open,40,33,INTRODUCTION TO LINGUISTICS [B],B,-,Theory,Sunday,11:20 AM,12:50 PM,9507,FACULTY OF ARTS AND SOCIAL SCIENCES
01019,,Open,40,33,INTRODUCTION TO LINGUISTICS [B],B,-,Theory,Tuesday,11:20 AM,12:50 PM,9507,FACULTY OF ARTS AND SOCIAL SCIENCES
01020,,Open,40,38,ELT APPROACHES AND METHODS [A],A,-,Theory,Sunday,9:40 AM,11:10 AM,6210,FACULTY OF ARTS AND SOCIAL SCIENCES
01020,,Open,40,38,ELT APPROACHES AND METHODS [A],A,-,Theory,Tuesday,9:40 AM,11:10 AM,6210,FACULTY OF ARTS AND SOCIAL SCIENCES
01021,,Open,40,39,PHONETICS & PHONOLOGY [A],A,-,Theory,Sunday,1:00 PM,2:30 PM,6210,FACULTY OF ARTS AND SOCIAL SCIENCES
01021,,Open,40,39,PHONETICS & PHONOLOGY [A],A,-,Theory,Tuesday,1:00 PM,2:30 PM,6210,FACULTY OF ARTS AND SOCIAL SCIENCES
01022,,Open,40,37,PHONETICS & PHONOLOGY [B],B,-,Theory,Monday,11:20 AM,12:50 PM,9507,FACULTY OF ARTS AND SOCIAL SCIENCES
01022,,Open,40,37,PHONETICS & PHONOLOGY [B],B,-,Theory,Wednesday,11:20 AM,12:50 PM,9507,FACULTY OF ARTS AND SOCIAL SCIENCES
01023,,Open,40,29,HISTORY OF EMERGENCE OF BANGLADESH [A],A,-,Theory,Sunday,9:40 AM,11:10 AM,6205,FACULTY OF ARTS AND SOCIAL SCIENCES
01023,,Open,40,29,HISTORY OF EMERGENCE OF BANGLADESH [A],A,-,Theory,Tuesday,9:40 AM,11:10 AM,6205,FACULTY OF ARTS AND SOCIAL SCIENCES
01024,,Open,40,35,HISTORY OF EMERGENCE OF BANGLADESH [B],B,-,Theory,Monday,9:40 AM,11:10 AM,9503,FACULTY OF ARTS AND SOCIAL SCIENCES
01024,,Open,40,35,HISTORY OF EMERGENCE OF BANGLADESH [B],B,-,Theory,Wednesday,9:40 AM,11:10 AM,9503,FACULTY OF ARTS AND SOCIAL SCIENCES
01025,,Open,40,40,HISTORY OF EMERGENCE OF BANGLADESH [C],C,-,Theory,Sunday,11:20 AM,12:50 PM,6205,FACULTY OF ARTS AND SOCIAL SCIENCES
01025,,Open,40,40,HISTORY OF EMERGENCE OF BANGLADESH [C],C,-,Theory,Tuesday,11:20 AM,12:50 PM,6205,FACULTY OF ARTS AND SOCIAL SCIENCES
01026,,Open,40,39,HISTORY OF ENGLISH LANGUAGE [A],A,-,Theory,Sunday,11:20 AM,12:50 PM,6210,FACULTY OF ARTS AND SOCIAL SCIENCES
01026,,Open,40,39,HISTORY OF ENGLISH LANGUAGE [A],A,-,Theory,Tuesday,11:20 AM,12:50 PM,6210,FACULTY OF ARTS AND SOCIAL SCIENCES
01027,,Open,40,39,HISTORY OF ENGLISH LANGUAGE [B],B,-,Theory,Monday,9:40 AM,11:10 AM,6210,FACULTY OF ARTS AND SOCIAL SCIENCES
